gene_id	gene_name
FBgn0266165	lncRNA:CR44871
FBgn0001991	Ca-alpha1D
FBgn0264350	asRNA:CR43806
FBgn0265947	lncRNA:CR44734
FBgn0265948	lncRNA:CR44735
FBgn0265949	lncRNA:CR44736
FBgn0028893	CG31819
FBgn0264392	lncRNA:CR43840
FBgn0261999	Ca-Ma2d
FBgn0262000	CG42818
FBgn0024734	PRL-1
FBgn0284225	CG46309
FBgn0028515	EndoGI
FBgn0002673	twe
FBgn0028897	CG4935
FBgn0001994	crp
FBgn0040079	pkaap
FBgn0028896	CG17329
FBgn0032582	CG13258
FBgn0266204	lncRNA:CR44899
FBgn0001992	Cyp303a1
FBgn0028375	heix
FBgn0028895	CG17328
FBgn0028894	GMF
FBgn0028525	c(2)M
FBgn0015338	CG5861
FBgn0011708	Syx5
FBgn0000339	cni
FBgn0001086	fzy
FBgn0000250	cact
FBgn0014092	CG4278
FBgn0001995	mRpL4
FBgn0040984	CG4440
FBgn0028899	CG31817
FBgn0259151	CG42266
FBgn0265578	CG44405
FBgn0000307	chif
FBgn0087041	CG42231
FBgn0028506	CG4455
FBgn0025678	CaBP1
FBgn0028841	jhamt
FBgn0028523	CG5888
FBgn0086037	snoRNA:Me28S-A2958
FBgn0020416	Idgf1
FBgn0020415	Idgf2
FBgn0020414	Idgf3
FBgn0005677	dac
FBgn0032585	Nepl8
FBgn0266329	lncRNA:CR44994
FBgn0032586	Tpr2
FBgn0032587	CG5953
FBgn0263555	mir-4943
FBgn0086038	snoRNA:Me28S-C1237
FBgn0266894	lncRNA:CR45354
FBgn0266895	lncRNA:CR45355
FBgn0051816	CG31816
FBgn0259735	mtgo
FBgn0032588	CG5968
FBgn0286734	snoRNA:Me18S-G1506
FBgn0051815	CG31815
FBgn0032590	CG4631
FBgn0265000	lncRNA:CR44151
FBgn0032593	Trpgamma
FBgn0001185	her
FBgn0262191	mir-2497
FBgn0261278	grp
FBgn0267347	squ
FBgn0051807	CG31807
FBgn0053552	CG33552
FBgn0266310	asRNA:CR44975
FBgn0262430	mir-9c
FBgn0262386	mir-306
FBgn0262452	mir-79
FBgn0262413	mir-9b
FBgn0263744	CR43669
FBgn0263745	CR43670
FBgn0062978	CG31808
FBgn0086907	Cyt-c-d
FBgn0284248	Cyt-c-p
FBgn0027779	VhaSFD
FBgn0262438	mir-1006
FBgn0263746	CR43671
FBgn0051812	CG31812
FBgn0032595	CG17996
FBgn0032596	Prosbeta4
FBgn0032597	CG17904
FBgn0015391	glu
FBgn0032598	ChLD3
FBgn0261068	LSm7
FBgn0032600	BuGZ
FBgn0032601	yellow-b
FBgn0032602	ppk17
FBgn0264695	Mhc
FBgn0000406	Cyt-b5-r
FBgn0032603	CG17928
FBgn0040262	Ugt37C2
FBgn0040261	Ugt37E1
FBgn0040260	Ugt37D1
FBgn0032609	CG13280
FBgn0086673	CG13272
FBgn0004797	mdy
FBgn0022213	Cse1
FBgn0051739	AspRS-m
FBgn0032612	CG13282
FBgn0032613	Nepl9
FBgn0266491	SclA
FBgn0266492	SclB
FBgn0032614	CG13284
FBgn0051810	CG31810
FBgn0051809	CG31809
FBgn0032615	CG6012
FBgn0264440	lncRNA:CR43858
FBgn0051781	lncRNA:CR31781
FBgn0052832	CG32832
FBgn0085342	CG34313
FBgn0032618	CG31743
FBgn0040985	CG6115
FBgn0261671	tweek
FBgn0265542	lncRNA:CR44392
FBgn0260758	CG42556
FBgn0051805	CG31805
FBgn0032620	CG12288
FBgn0026150	ApepP
FBgn0262355	lncRNA:CR43053
FBgn0265543	lncRNA:CR44393
FBgn0266823	lncRNA:CR45285
FBgn0053179	beat-IIIb
FBgn0265579	CG44406
FBgn0265581	lncRNA:CR44408
FBgn0051806	CG31806
FBgn0266896	lncRNA:CR45356
FBgn0266897	lncRNA:CR45357
FBgn0032624	CG6304
FBgn0267018	lncRNA:CR45462
FBgn0264346	lncRNA:CR43802
FBgn0032625	CG15136
FBgn0264367	lncRNA:CR43819
FBgn0032626	CG12620
FBgn0267004	lncRNA:CR45448
FBgn0051784	CG31784
FBgn0265607	beat-IIIa
FBgn0083942	CG34106
FBgn0085198	CG34169
FBgn0265544	CR44394
FBgn0045487	Gr36a
FBgn0045486	Gr36b
FBgn0045485	Gr36c
FBgn0046888	CG31750
FBgn0032629	beat-IIIc
FBgn0265546	lncRNA:CR44396
FBgn0265545	lncRNA:CR44395
FBgn0267293	lncRNA:CR45729
FBgn0032631	CG15140
FBgn0032632	CG6380
FBgn0085199	CG34170
FBgn0267260	lncRNA:CR45696
FBgn0267255	CG45691
FBgn0265270	lncRNA:CR43239
FBgn0265445	lncRNA:CR44345
FBgn0265446	lncRNA:CR44346
FBgn0051804	CG31804
FBgn0032633	Lrch
FBgn0020503	CLIP-190
FBgn0032634	Rpb11
FBgn0032635	CG15141
FBgn0051803	CG31803
FBgn0011274	Dif
FBgn0265582	lncRNA:CR44409
FBgn0032636	CG5043
FBgn0053928	CG33928
FBgn0260632	dl
FBgn0267923	lncRNA:CR46204
FBgn0032637	CG5050
FBgn0032638	SPH93
FBgn0032639	CG18563
FBgn0000183	BicD
FBgn0032640	Sgt
FBgn0286781	cass
FBgn0024689	fws
FBgn0032642	CG5110
FBgn0032643	GCS2beta
FBgn0032644	CG5131
FBgn0263654	CG43645
FBgn0262857	CG43221
FBgn0262856	CG43220
FBgn0003187	qua
FBgn0267279	asRNA:CR45715
FBgn0032645	CG15142
FBgn0032646	mEFTs
FBgn0013810	Dhc36C
FBgn0032647	CG15143
FBgn0032648	CG15144
FBgn0032649	CG15145
FBgn0262996	lncRNA:CR43304
FBgn0267261	lncRNA:CR45697
FBgn0032650	CG7094
FBgn0267579	lncRNA:CR45919
FBgn0262398	mir-124
FBgn0262400	mir-287
FBgn0266898	lncRNA:CR45358
FBgn0267262	lncRNA:CR45698
FBgn0266586	lncRNA:CR45111
FBgn0266587	lncRNA:CR45112
FBgn0265584	lncRNA:CR44411
FBgn0032651	Oli
FBgn0265583	lncRNA:CR44410
FBgn0032652	CG6870
FBgn0261089	Sytalpha
FBgn0265585	lncRNA:CR44412
FBgn0265586	lncRNA:CR44413
FBgn0032654	CG15147
FBgn0262356	CG43054
FBgn0267263	lncRNA:CR45699
FBgn0015609	CadN
FBgn0262876	CG43231
FBgn0262018	CadN2
FBgn0263338	lncRNA:CR43419
FBgn0262017	CG42830
FBgn0263339	lncRNA:CR43420
FBgn0266871	lncRNA:CR45332
FBgn0266872	lncRNA:CR45333
FBgn0262960	CG43271
FBgn0262963	lncRNA:CR43274
FBgn0265549	lncRNA:CR44399
FBgn0265548	lncRNA:CR44398
FBgn0265547	lncRNA:CR44397
FBgn0023096	btv
FBgn0032656	CG5674
FBgn0032658	CG5681
FBgn0051742	Prosbeta5R2
FBgn0265992	lncRNA:CR44767
FBgn0265815	lncRNA:CR44604
FBgn0265816	lncRNA:CR44605
FBgn0040989	CG5693
FBgn0261531	CG42659
FBgn0261357	CG42634
FBgn0261358	CG42635
FBgn0051740	CG31740
FBgn0032660	elfless
FBgn0243486	rdo
FBgn0000120	Arr1
FBgn0002939	ninaD
FBgn0051741	CG31741
FBgn0032663	CG15153
FBgn0032664	Slc25A46b
FBgn0265669	CG44476
FBgn0032665	CG15152
FBgn0032666	CG5758
FBgn0051785	CG31785
FBgn0001301	kel
FBgn0041184	Socs36E
FBgn0265671	lncRNA:CR44478
FBgn0032668	CG17681
FBgn0032669	CG15155
FBgn0032670	CG5783
FBgn0032671	JMJD4
FBgn0261804	CG42750
FBgn0267486	Ptp36E
FBgn0266205	lncRNA:CR44900
FBgn0263332	asRNA:CR43413
FBgn0051802	CG31802
FBgn0263325	lncRNA:CR43406
FBgn0263327	lncRNA:CR43408
FBgn0051788	CG31788
FBgn0266206	lncRNA:CR44901
FBgn0266207	lncRNA:CR44902
FBgn0051787	CG31787
FBgn0265907	lncRNA:CR44696
FBgn0263094	CG43362
FBgn0265904	lncRNA:CR44693
FBgn0261057	Sfp36F
FBgn0263090	lncRNA:CR43358
FBgn0032677	CG5790
FBgn0263085	lncRNA:CR43353
FBgn0263086	CG43354
FBgn0265905	lncRNA:CR44694
FBgn0265906	lncRNA:CR44695
FBgn0267285	lncRNA:CR45721
FBgn0265682	lncRNA:CR44489
FBgn0000636	Fas3
FBgn0011559	Acp36DE
FBgn0085200	CG34171
FBgn0265679	lncRNA:CR44486
FBgn0265680	lncRNA:CR44487
FBgn0265681	lncRNA:CR44488
FBgn0261597	RpS26
FBgn0086707	ncm
FBgn0284256	bsf
FBgn0032680	Ntf-2r
FBgn0263049	lncRNA:let7C
FBgn0262463	mir-100
FBgn0262406	let-7
FBgn0262456	mir-125
FBgn0032681	CG10283
FBgn0032682	grnd
FBgn0032683	kon
FBgn0032684	Ugt301D1
FBgn0032685	CG10211
FBgn0266208	lncRNA:CR44903
FBgn0085370	Pde11
FBgn0032688	CG15160
FBgn0003270	amos
FBgn0032689	CG10413
FBgn0051789	CG31789
FBgn0032690	CG10333
FBgn0032691	Atac2
FBgn0032692	IFT46
FBgn0032694	MESR3
FBgn0032693	Cyp310a1
FBgn0086200	CR42490
FBgn0263079	CG43338
FBgn0263078	CG43339
FBgn0261349	Mst36Fb
FBgn0086681	Mst36Fa
FBgn0086909	CG31751
FBgn0015553	tos
FBgn0005617	msl-1
FBgn0032698	CG10336
FBgn0032699	CG10383
FBgn0032700	CG10338
FBgn0032701	CG10341
FBgn0032702	CG10376
FBgn0032703	CG10343
FBgn0032704	Jwa
FBgn0025608	Faf2
FBgn0032705	Grip71
FBgn0032706	Irk3
FBgn0032707	CG10348
FBgn0265993	lncRNA:CR44768
FBgn0265994	lncRNA:CR44769
FBgn0261806	CG42752
FBgn0032709	CG15167
FBgn0045852	ham
FBgn0264348	lncRNA:CR43804
FBgn0266209	lncRNA:CR44904
FBgn0264362	CG43814
FBgn0264365	lncRNA:CR43817
FBgn0260228	CG42502
FBgn0040992	CG10570
FBgn0259201	CG42305
FBgn0040993	CG17325
FBgn0027074	Ugt36F1
FBgn0032713	Ugt36D1
FBgn0027070	Ugt36E1
FBgn0032715	CG17597
FBgn0015808	ScpX
FBgn0032717	CG10600
FBgn0051752	CG31752
FBgn0053120	CG33120
FBgn0032719	CG17321
FBgn0032721	CG10602
FBgn0032720	mRpL13
FBgn0003896	tup
FBgn0263568	mir-4946
FBgn0265950	lncRNA:CR44737
FBgn0265952	lncRNA:CR44739
FBgn0265951	lncRNA:CR44738
FBgn0032723	ssp3
FBgn0265953	lncRNA:CR44740
FBgn0284082	CG46304
FBgn0032724	CG10428
FBgn0032725	Nedd8
FBgn0032726	CG10621
FBgn0265954	lncRNA:CR44741
FBgn0032727	CG10623
FBgn0015772	Nak
FBgn0032728	Tango6
FBgn0032729	L2HGDH
FBgn0032730	CG10431
FBgn0032731	Swip-1
FBgn0032732	CG15168
FBgn0032733	CG15170
FBgn0032734	CG15169
FBgn0046302	CG10650
FBgn0051792	CG31792
FBgn0051793	CG31793
FBgn0086710	RpL30
FBgn0086039	snoRNA:Me28S-A2113
FBgn0028569	robl37BC
FBgn0266830	lncRNA:CR45292
FBgn0265073	lncRNA:CR44184
FBgn0032740	CG15172
FBgn0263838	lncRNA:CR43700
FBgn0032741	Sidpn
FBgn0001202	hook
FBgn0051800	CG31800
FBgn0086442	mib2
FBgn0002022	Catsup
FBgn0032744	Ttc19
FBgn0263198	Acn
FBgn0032746	CG10470
FBgn0002021	l(2)37Bb
FBgn0261396	Rpn3
FBgn0032748	CG10492
FBgn0032749	Phlpp
FBgn0032750	CG10495
FBgn0032752	CG10702
FBgn0032751	CG17343
FBgn0032753	CG17572
FBgn0053315	CR33315
FBgn0032754	CG10700
FBgn0002023	Lim3
FBgn0263982	CG43731
FBgn0032755	CG17344
FBgn0266210	lncRNA:CR44905
FBgn0000075	amd
FBgn0002036	CG10561
FBgn0000422	Ddc
FBgn0002031	l(2)37Cc
FBgn0086444	l(2)37Cb
FBgn0086445	l(2)37Cd
FBgn0086443	AsnRS
FBgn0086446	DCTN6-p27
FBgn0086447	l(2)37Cg
FBgn0010300	brat
FBgn0266312	lncRNA:CR44977
FBgn0032763	CG17568
FBgn0265263	CG42688
FBgn0267726	CG46059
FBgn0010097	gammaTub37C
FBgn0010309	pigeon
FBgn0015380	drl
FBgn0267928	lncRNA:CR46209
FBgn0265078	lncRNA:CR44189
FBgn0051797	CG31797
FBgn0265080	lncRNA:CR44191
FBgn0265079	lncRNA:CR44190
FBgn0032768	CG17564
FBgn0032769	CG10750
FBgn0267264	lncRNA:CR45700
FBgn0266796	lncRNA:CR45258
FBgn0024245	dnt
FBgn0032770	CG13086
FBgn0032771	CG17349
FBgn0032772	CG17350
FBgn0032773	fon
FBgn0032774	CG17549
FBgn0032775	CG17544
FBgn0051798	CG31798
FBgn0041789	Pax
FBgn0065096	snmRNA:359
FBgn0016675	Lectin-galC1
FBgn0053532	lectin-37Da
FBgn0053533	lectin-37Db
FBgn0032779	Alp12
FBgn0032780	CG13085
FBgn0032781	RtcB
FBgn0032782	Rab9
FBgn0032783	CG10237
FBgn0003346	RanGAP
FBgn0024230	Hs2st
FBgn0284220	Top2
FBgn0032785	CG10026
FBgn0000964	tj
FBgn0267286	lncRNA:CR45722
FBgn0267287	lncRNA:CR45723
FBgn0264391	lncRNA:CR43839
FBgn0032787	CG10195
FBgn0032788	CG13084
FBgn0032789	CG13083
FBgn0032790	CG10194
FBgn0032791	CG18094
FBgn0032793	CG10189
FBgn0002044	swm
FBgn0040268	Top3alpha
FBgn0032796	CG10188
FBgn0032797	Hasp
FBgn0263095	lncRNA:CR43363
FBgn0032798	CG10132
FBgn0032799	CG10166
FBgn0032800	CG10137
FBgn0032801	CG10165
FBgn0053116	CG33116
FBgn0051697	CG31697
FBgn0267011	lncRNA:CR45455
FBgn0032803	CG13082
FBgn0032804	CG13081
FBgn0003231	ref(2)P
FBgn0032805	CG10337
FBgn0041180	Tep4
FBgn0286913	CR46413
FBgn0264845	Tep5Psi
FBgn0032809	CG13078
FBgn0032810	CG13077
FBgn0005672	spi
FBgn0262460	mir-2a-2
FBgn0262377	mir-2a-1
FBgn0262449	mir-2b-2
FBgn0027949	msb1l
FBgn0032811	CG10268
FBgn0032812	Hakai
FBgn0032813	PCNA2
FBgn0032814	CG10366
FBgn0000464	Lar
FBgn0266313	lncRNA:CR44978
FBgn0267964	CG46244
FBgn0266314	lncRNA:CR44979
FBgn0005590	scw
FBgn0032815	CG10462
FBgn0032816	Nf-YB
FBgn0266211	CR44906
FBgn0032817	CG10631
FBgn0032818	CG10628
FBgn0032819	CG10463
FBgn0032820	fbp
FBgn0000529	bsh
FBgn0032821	CdGAPr
FBgn0032822	CG10466
FBgn0004811	fs(2)ltoPP43
FBgn0263873	sick
FBgn0003931	snRNA:U4:38AB
FBgn0043022	snRNA:U5:38ABa
FBgn0003923	snRNA:U2:38ABb
FBgn0032824	CG13962
FBgn0003922	snRNA:U2:38ABa
FBgn0043021	snRNA:U5:38ABb
FBgn0032827	CG10481
FBgn0262543	lncRNA:CR43097
FBgn0044811	TotF
FBgn0053117	Victoria
FBgn0264376	lncRNA:CR43828
FBgn0264375	lncRNA:CR43827
FBgn0266693	lncRNA:CR45183
FBgn0032833	COX4
FBgn0054051	CG34051
FBgn0262140	CG42866
FBgn0032834	CG13965
FBgn0032835	CG16772
FBgn0267265	asRNA:CR45701
FBgn0032836	CG10680
FBgn0042129	OS9
FBgn0014000	Hf
FBgn0264443	CG43861
FBgn0263611	lncRNA:CR43620
FBgn0266213	lncRNA:CR44908
FBgn0032839	AANATL3
FBgn0032840	sNPF
FBgn0014127	barr
FBgn0019686	lok
FBgn0003978	vls
FBgn0045064	bwa
FBgn0266212	asRNA:CR44907
FBgn0032843	CG10730
FBgn0003141	pr
FBgn0004374	neb
FBgn0263773	fok
FBgn0032845	CG10747
FBgn0032846	Pyroxd1
FBgn0032847	Taf13
FBgn0032848	nesd
FBgn0032849	mRpS18B
FBgn0032850	Kua
FBgn0032851	CG13970
FBgn0032853	CG10651
FBgn0259996	lncRNA:CR40341
FBgn0058172	lncRNA:CR40172
FBgn0250817	lncRNA:CR40465
FBgn0259998	CG17571
FBgn0260000	CG17570
FBgn0040996	CG12617
FBgn0263333	lncRNA:CR43414
FBgn0003475	spir
FBgn0263581	lncRNA:CR43606
FBgn0011638	La
FBgn0015803	RtGEF
FBgn0086040	snoRNA:Me28S-A3365
FBgn0026756	Ugt37A1
FBgn0032856	CG16798
FBgn0032857	CG10947
FBgn0032858	CG10949
FBgn0032859	Arpc2
FBgn0083038	snoRNA:Psi18S-525a
FBgn0083026	snoRNA:Psi18S-640a
FBgn0083037	snoRNA:Psi18S-525b
FBgn0083036	snoRNA:Psi18S-525c
FBgn0083025	snoRNA:Psi18S-640b
FBgn0083035	snoRNA:Psi18S-525d
FBgn0083024	snoRNA:Psi18S-640c
FBgn0083034	snoRNA:Psi18S-525e
FBgn0083023	snoRNA:Psi18S-640d
FBgn0083033	snoRNA:Psi18S-525f
FBgn0083032	snoRNA:Psi18S-525g
FBgn0083022	snoRNA:Psi18S-640e
FBgn0083031	snoRNA:Psi18S-525h
FBgn0083021	snoRNA:Psi18S-640f
FBgn0083030	snoRNA:Psi18S-525i
FBgn0083020	snoRNA:Psi18S-640g
FBgn0083029	snoRNA:Psi18S-525j
FBgn0032860	CG15130
FBgn0263355	CG31688
FBgn0263582	lncRNA:CR43607
FBgn0051683	CG31683
FBgn0051687	CG31687
FBgn0042175	CG18858
FBgn0032863	Cdc23
FBgn0032864	CG2493
FBgn0266315	lncRNA:CR44980
FBgn0262878	CG43233
FBgn0262879	lncRNA:CR43234
FBgn0286916	lncRNA:CR46416
FBgn0266901	lncRNA:CR45361
FBgn0262455	mir-1
FBgn0266900	lncRNA:CR45360
FBgn0266899	lncRNA:CR45359
FBgn0054007	CG34007
FBgn0267266	lncRNA:CR45702
FBgn0265256	CG44270
FBgn0267271	lncRNA:CR45707
FBgn0284409	lncRNA:TS1
FBgn0266886	lncRNA:CR45347
FBgn0263533	mir-4973
FBgn0266214	lncRNA:CR44909
FBgn0051677	CG31677
FBgn0263583	lncRNA:CR43608
FBgn0032867	CG15475
FBgn0262445	mir-133
FBgn0262425	mir-288
FBgn0032868	CG17472
FBgn0262688	CR43158
FBgn0051680	CG31680
FBgn0261058	Sfp38D
FBgn0032869	CG17470
FBgn0016054	phr6-4
FBgn0032870	CG2608
FBgn0259936	Uhg3
FBgn0082938	snoRNA:Me28S-C2645a
FBgn0082937	snoRNA:Me28S-C2645b
FBgn0082936	snoRNA:Me28S-C2645c
FBgn0042133	CG18810
FBgn0032871	CG2611
FBgn0261787	brun
FBgn0032873	CG2614
FBgn0051678	CG31678
FBgn0266356	lncRNA:CR45004
FBgn0086657	IKKepsilon
FBgn0032876	Cen
FBgn0032877	CG2617
FBgn0014859	Hr38
FBgn0265076	lncRNA:CR44187
FBgn0265077	lncRNA:CR44188
FBgn0266844	lncRNA:CR45306
FBgn0032878	CG9316
FBgn0032879	CarT
FBgn0032880	TM9SF2
FBgn0262743	Fs(2)Ket
FBgn0032881	Amacr
FBgn0032882	Ns4
FBgn0032883	Rhau
FBgn0011202	dia
FBgn0000251	cad
FBgn0032884	Pomp
FBgn0250785	vari
FBgn0264995	lncRNA:CR44146
FBgn0032886	CG9328
FBgn0053322	CG33322
FBgn0067311	CheB38b
FBgn0067312	CheB38a
FBgn0032888	CheB38c
FBgn0032889	CG9331
FBgn0051673	CG31673
FBgn0051674	CG31674
FBgn0032891	Oseg5
FBgn0028986	Spn38F
FBgn0051676	CG31676
FBgn0265366	lncRNA:CR44307
FBgn0032894	CG14402
FBgn0032895	twit
FBgn0032896	CG14400
FBgn0032897	CG9336
FBgn0032898	CR9337
FBgn0032899	CG9338
FBgn0051675	CG31675
FBgn0032900	CG14401
FBgn0263996	CG43739
FBgn0032901	sky
FBgn0266316	asRNA:CR44981
FBgn0053317	CR33317
FBgn0266369	Mtp
FBgn0053318	CR33318
FBgn0032906	RPA2
FBgn0032907	CG9272
FBgn0053319	CR33319
FBgn0032908	CG9270
FBgn0265817	lncRNA:CR44606
FBgn0250867	CG42238
FBgn0286733	snoRNA:Me28S-C2789
FBgn0010395	Itgbn
FBgn0032910	CG9265
FBgn0032911	tadr
FBgn0053511	CG33511
FBgn0053510	CG33510
FBgn0053509	CG33509
FBgn0053508	ppk13
FBgn0032913	CG9259
FBgn0032914	CG14397
FBgn0284251	l(2)05287
FBgn0083972	CG34136
FBgn0264353	asRNA:CR43809
FBgn0032916	CG9257
FBgn0284223	CG46307
FBgn0040297	Nhe2
FBgn0264865	lncRNA:CR44056
FBgn0023388	Dap160
FBgn0032919	CG9253
FBgn0086041	snoRNA:Me18S-A469
FBgn0086251	del
FBgn0024371	E2f2
FBgn0032921	Mpp6
FBgn0032922	Coq3
FBgn0032923	CG9248
FBgn0032924	Nbr
FBgn0032925	CG9246
FBgn0266215	asRNA:CR44910
FBgn0263051	CG43346
FBgn0263050	CG43345
FBgn0010100	mAcon1
FBgn0051627	CG31627
FBgn0000239	bur
FBgn0263474	scaRNA:PsiU2-38.40.42
FBgn0266216	asRNA:CR44911
FBgn0032929	Mcm10
FBgn0011829	Ret
FBgn0051624	CG31624
FBgn0051988	CG31988
FBgn0026255	clumsy
FBgn0032935	Atg18b
FBgn0003930	snRNA:U4:39B
FBgn0032934	CG8679
FBgn0026577	CG8677
FBgn0051626	CG31626
FBgn0267277	asRNA:CR45713
FBgn0261239	Hr39
FBgn0283561	mir-9374
FBgn0021856	l(2)k14505
FBgn0032938	CG8671
FBgn0263536	mir-4974
FBgn0041336	Cyp6t2Psi
FBgn0032940	Mondo
FBgn0264556	Gr39a
FBgn0000370	crc
FBgn0284230	CG46314
FBgn0266020	lncRNA:CR44785
FBgn0261586	lncRNA:CR42696
FBgn0023091	dimm
FBgn0032943	Tsp39D
FBgn0023090	dtr
FBgn0041245	Gr39b
FBgn0032945	CG8665
FBgn0032946	nrv3
FBgn0051616	His-Psi:CR31616
FBgn0051615	His-Psi:CR31615
FBgn0051754	His-Psi:CR31754
FBgn0053801	His1:CG33801
FBgn0053910	His2B:CG33910
FBgn0053802	His-Psi:CR33802
FBgn0053909	His4:CG33909
FBgn0053803	His3:CG33803
FBgn0051617	His1:CG31617
FBgn0061209	His2B:CG17949
FBgn0051618	His2A:CG31618
FBgn0053727	snmRNA:430a
FBgn0051611	His4:CG31611
FBgn0051613	His3:CG31613
FBgn0053804	His1:CG33804
FBgn0053908	His2B:CG33908
FBgn0053805	His-Psi:CR33805
FBgn0053907	His4:CG33907
FBgn0053806	His3:CG33806
FBgn0053807	His1:CG33807
FBgn0053906	His2B:CG33906
FBgn0053808	His2A:CG33808
FBgn0053728	snmRNA:430b
FBgn0053905	His4:CG33905
FBgn0053809	His3:CG33809
FBgn0053810	His1:CG33810
FBgn0053904	His2B:CG33904
FBgn0053811	His-Psi:CR33811
FBgn0053903	His4:CG33903
FBgn0053812	His3:CG33812
FBgn0053813	His1:CG33813
FBgn0053902	His2B:CG33902
FBgn0053814	His2A:CG33814
FBgn0053729	snmRNA:430c
FBgn0053901	His4:CG33901
FBgn0053815	His3:CG33815
FBgn0053816	His1:CG33816
FBgn0053900	His2B:CG33900
FBgn0053817	His2A:CG33817
FBgn0053730	snmRNA:430d
FBgn0053899	His4:CG33899
FBgn0053818	His3:CG33818
FBgn0053819	His1:CG33819
FBgn0053898	His2B:CG33898
FBgn0053820	His2A:CG33820
FBgn0053731	snmRNA:430e
FBgn0053897	His4:CG33897
FBgn0053821	His3:CG33821
FBgn0053822	His1:CG33822
FBgn0053896	His2B:CG33896
FBgn0053823	His2A:CG33823
FBgn0053732	snmRNA:430f
FBgn0053895	His4:CG33895
FBgn0053824	His3:CG33824
FBgn0053825	His1:CG33825
FBgn0053894	His2B:CG33894
FBgn0053826	His2A:CG33826
FBgn0053733	snmRNA:430g
FBgn0053893	His4:CG33893
FBgn0053827	His3:CG33827
FBgn0053828	His1:CG33828
FBgn0053892	His2B:CG33892
FBgn0053829	His2A:CG33829
FBgn0053734	snmRNA:430h
FBgn0053891	His4:CG33891
FBgn0053830	His3:CG33830
FBgn0053831	His1:CG33831
FBgn0053890	His2B:CG33890
FBgn0053832	His2A:CG33832
FBgn0053735	snmRNA:430i
FBgn0053889	His4:CG33889
FBgn0053833	His3:CG33833
FBgn0053834	His1:CG33834
FBgn0053888	His2B:CG33888
FBgn0053835	His2A:CG33835
FBgn0053736	snmRNA:430j
FBgn0053887	His4:CG33887
FBgn0053836	His3:CG33836
FBgn0053837	His1:CG33837
FBgn0053886	His2B:CG33886
FBgn0053838	His2A:CG33838
FBgn0053737	snmRNA:430k
FBgn0053885	His4:CG33885
FBgn0053839	His3:CG33839
FBgn0053840	His1:CG33840
FBgn0053884	His2B:CG33884
FBgn0053841	His2A:CG33841
FBgn0053738	snmRNA:430l
FBgn0053883	His4:CG33883
FBgn0053842	His3:CG33842
FBgn0053843	His1:CG33843
FBgn0053882	His2B:CG33882
FBgn0053844	His2A:CG33844
FBgn0053739	snmRNA:430m
FBgn0053881	His4:CG33881
FBgn0053845	His3:CG33845
FBgn0053846	His1:CG33846
FBgn0053880	His2B:CG33880
FBgn0053847	His2A:CG33847
FBgn0053740	snmRNA:430n
FBgn0053879	His4:CG33879
FBgn0053848	His3:CG33848
FBgn0053849	His1:CG33849
FBgn0053878	His2B:CG33878
FBgn0053850	His2A:CG33850
FBgn0053741	snmRNA:430o
FBgn0053877	His4:CG33877
FBgn0053851	His3:CG33851
FBgn0053852	His1:CG33852
FBgn0053876	His2B:CG33876
FBgn0053853	His2A:CG33853
FBgn0053742	snmRNA:430p
FBgn0053875	His4:CG33875
FBgn0053854	His3:CG33854
FBgn0053855	His1:CG33855
FBgn0053874	His2B:CG33874
FBgn0053856	His2A:CG33856
FBgn0053743	snmRNA:430q
FBgn0053873	His4:CG33873
FBgn0053857	His3:CG33857
FBgn0053858	His1:CG33858
FBgn0053872	His2B:CG33872
FBgn0053859	His2A:CG33859
FBgn0053744	snmRNA:430r
FBgn0053871	His4:CG33871
FBgn0053860	His3:CG33860
FBgn0053861	His1:CG33861
FBgn0053870	His2B:CG33870
FBgn0053862	His2A:CG33862
FBgn0053745	snmRNA:430s
FBgn0053869	His4:CG33869
FBgn0053863	His3:CG33863
FBgn0053864	His1:CG33864
FBgn0053868	His2B:CG33868
FBgn0053865	His2A:CG33865
FBgn0053746	snmRNA:430t
FBgn0053867	His-Psi:CR33867
FBgn0053866	His3:CG33866
FBgn0051614	His-Psi:CR31614
FBgn0032949	Lamp1
FBgn0260718	CR42545
FBgn0016919	nompB
FBgn0260719	CR42546
FBgn0032955	CG2201
FBgn0262631	lncRNA:CR43148
FBgn0022893	Df31
FBgn0266328	lncRNA:CR44993
FBgn0023416	Ac3
FBgn0262620	lncRNA:CR43144
FBgn0032956	Cul2
FBgn0032957	CG2225
FBgn0267735	asRNA:CR46066
FBgn0000559	eEF2
FBgn0065100	snmRNA:254
FBgn0051619	nolo
FBgn0086779	step
FBgn0032961	CG1416
FBgn0051612	CG31612
FBgn0032964	CG11630
FBgn0265255	lncRNA:CR44269
FBgn0266021	lncRNA:CR44786
FBgn0003866	tsh
FBgn0286927	CR46424
FBgn0266222	lncRNA:CR44917
FBgn0266223	lncRNA:CR44918
FBgn0266224	lncRNA:CR44919
FBgn0266225	lncRNA:CR44920
FBgn0266902	lncRNA:CR45362
FBgn0264262	lncRNA:CR43762
FBgn0032965	CG11629
FBgn0032966	CG1421
FBgn0032967	CG1428
FBgn0283728	CG31600
FBgn0032968	CG11634
FBgn0266873	lncRNA:CR45334
FBgn0267268	lncRNA:CR45704
FBgn0267267	lncRNA:CR45703
FBgn0265148	lncRNA:CR44217
FBgn0266038	lncRNA:CR44803
